start_time_s,end_time_s,pitch_midi,velocity,pitch_bend
217.78058004535148,218.2101492063492,28,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.35101088435374,217.78058004535148,28,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1
217.28135102040815,217.35101088435374,28,61,1,1,1,1,1,1
216.90983174603176,217.28135102040815,28,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.73594013605444,216.90983174603176,28,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
215.65467029478458,215.85203990929708,40,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.09739138321996,215.31798095238096,35,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
214.79553197278912,215.09739138321996,35,85,2,2,2,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214.72587210884356,214.8071419501134,42,65,1,1,2,2,2,2,2
214.59816235827665,214.72587210884356,42,93,1,1,1,1,1,1,1,1,1,1,1
214.5517224489796,214.79553197278912,35,60,1,1,2,2,2,2,2,2,0,0,0,1,1,1,1,2,2,2,2,2,2
214.4343387755102,214.5517224489796,35,88,1,1,1,1,1,1,1,1,1,1,1
214.13247936507935,214.4343387755102,35,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
214.02798956916098,214.26018911564626,47,45,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
213.98154965986393,214.13247936507935,35,81,1,1,1,1,1,1,1,1,1,1,1,1,1
213.95832970521542,214.02798956916098,47,41,0,0,0,0,1,1
213.8074,213.87705986394556,37,39,1,1,1,1,1,1
213.57520045351473,213.7377401360544,35,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213.4939306122449,213.57520045351473,35,44,0,0,0,0,0,0,0
212.38969886621317,213.52876054421768,40,90,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
212.33164897959185,212.52901859410431,52,64,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0
212.3084290249433,212.38969886621317,40,76,1,1,1,1,1,0,0
212.27359909297053,212.34325895691612,36,44,-1,-1,-1,-1,2,2
212.14588934240362,212.27359909297053,35,67,1,1,1,1,2,2,2,2,2,2,2
211.96012970521542,212.14588934240362,35,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211.8788598639456,211.96012970521542,35,83,1,1,1,1,1,1,1
211.12421133786847,211.8788598639456,35,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211.0893814058957,211.15904126984128,47,38,1,1,1,1,1,1
210.75269206349208,211.12421133786847,35,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210.6482022675737,210.79913197278913,47,57,1,1,1,1,1,1,1,1,1,1,1,1,1
210.63659229024944,210.75269206349208,35,68,2,2,2,1,1,1,1,1,1,1
210.21734920634918,210.60176235827666,33,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
208.97508163265306,210.21734920634918,33,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208.66161224489795,208.78932199546483,40,67,1,1,1,1,1,1,1,1,1,1,1
208.5674485260771,208.66161224489795,40,87,1,1,1,1,1,1,1,1,1
208.13787936507936,208.55583854875283,42,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2
208.05660952380953,208.13787936507936,42,63,1,1,1,1,1,1,1
207.82440997732425,208.05660952380953,44,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207.78958004535147,207.97533968253967,32,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207.74314013605442,207.82440997732425,44,53,-1,0,1,1,1,1,1
207.39484081632654,207.78958004535147,32,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.90722176870747,207.39484081632654,32,79,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
206.52280861678005,206.90722176870747,32,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
206.1628993197279,206.52280861678005,32,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.67528027210886,206.1628993197279,32,85,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.48952063492064,205.65206031746033,31,51,-2,-2,1,1,1,1,1,1,1,0,0,0,0,0
205.2573210884354,205.48952063492064,30,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.2224911564626,205.32698095238095,54,36,2,2,2,2,1,1,1,1,1
204.94385170068028,205.21088117913834,28,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
204.88580181405896,205.01351156462587,40,36,1,1,1,1,1,1,1,1,1,1,1
204.47816870748298,204.94385170068028,28,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
203.9441097505669,204.47816870748298,28,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
203.61903038548752,203.9441097505669,28,54,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
203.54937052154193,203.79318004535148,40,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202.34064897959183,203.61903038548752,28,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
202.12005941043085,202.29420907029478,35,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202.038789569161,202.12005941043085,35,87,1,1,1,1,1,1,1
201.67888027210884,202.038789569161,35,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201.4699006802721,201.67888027210884,35,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201.27253106575964,201.4699006802721,35,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200.60947845804986,201.27253106575964,35,93,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200.2263492063492,200.35405895691608,39,52,4,1,1,1,1,0,0,0,0,0,0
198.98408163265304,200.2263492063492,40,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198.78671201814058,198.96086167800453,42,61,-1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
198.55322857142858,198.74027210884353,40,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198.5416185941043,198.6344984126984,35,50,1,1,1,1,1,1,1,1
198.483568707483,198.55322857142858,40,51,1,1,1,1,1,1
198.33263900226757,198.5416185941043,35,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197.77536009070295,198.33263900226757,35,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197.4735006802721,197.77536009070295,35,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
197.35740090702947,197.4735006802721,35,79,1,1,1,1,1,1,1,1,1,1
197.2877410430839,197.5083306122449,47,43,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
197.2877410430839,197.35740090702947,35,50,1,1,1,1,1,1
197.12520136054422,197.2877410430839,33,68,0,0,1,1,1,1,1,1,1,1,1,1,1,1
196.90461179138322,197.12520136054422,33,73,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
196.64790839002268,196.90461179138322,33,59,1,1,1,1,0,0,0,1,1,1,1,1,1,-1,-1,1,1,1,0,0,0,1,1
195.67267029478458,196.64790839002268,33,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.60301043083902,195.67267029478458,33,73,1,1,1,1,1,1
195.27793106575965,195.59140045351475,52,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.2314911564626,195.64945034013607,40,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
194.04598956916098,195.28954104308391,33,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1
193.97632970521542,194.04598956916098,33,67,0,2,2,2,2,1
193.65125034013604,193.8254,35,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193.55837052154195,193.65125034013604,35,95,1,1,1,1,1,1,1,1
193.15202131519274,193.55837052154195,35,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
193.04753151927437,193.15202131519274,35,46,1,1,1,1,1,1,1,1,1
192.37286893424036,193.0127015873016,37,76,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192.34964897959185,193.00109160997732,49,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192.10583945578233,192.24515918367348,36,63,1,1,1,1,1,1,1,1,1,1,1,1
192.09422947845806,192.21032925170067,48,43,0,0,1,1,1,0,0,0,0,0
192.0129596371882,192.10583945578233,36,42,-2,-2,-2,-2,-2,-2,1,1
191.87363990929705,192.0129596371882,35,63,2,2,1,1,1,1,1,1,1,1,1,1
191.86202993197278,192.00134965986396,47,41,1,1,1,1,1,1,1,1,1,1,1,1
191.54856054421768,191.87363990929705,35,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
191.47890068027212,191.54856054421768,35,82,1,1,1,2,2,1
191.46729070294785,191.68788027210886,47,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191.11899138321996,191.47890068027212,35,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1
191.08416145124718,191.26992108843538,47,52,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
190.81713197278913,191.11899138321996,35,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190.68813832199544,190.81713197278913,35,86,1,1,1,1,1,1,1,1,1,1,1,1
190.65330839002266,190.7939120181406,47,47,1,1,1,1,1,1,1,1,1,1,1,1,1
190.56042857142856,190.68813832199544,35,39,-4,2,2,2,2,2,2,2,2,2,1
190.4559387755102,190.5836485260771,33,65,1,1,1,1,1,1,1,1,2,2,2
190.30500907029477,190.4559387755102,33,80,1,1,1,1,1,1,1,1,1,1,1,1,1
190.25856916099772,190.5836485260771,45,47,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,2
189.87543990929703,190.30500907029477,33,64,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
189.80578004535147,189.96831972789116,45,50,2,2,2,2,2,2,1,1,1,1,1,1,1,1
189.75934013605442,189.87543990929703,33,50,1,1,1,1,2,2,2,2,2,2
189.42265079365077,189.75934013605442,33,77,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189.39943083900226,189.67807029478456,45,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188.93503174603174,189.42265079365077,33,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
188.77249206349205,188.93503174603174,34,48,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1
188.71315827664398,188.77249206349205,34,42,4,1,1,1,1,1
188.15587936507936,188.71315827664398,35,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188.12104943310658,188.66671836734693,47,54,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188.06299954648526,188.15587936507936,35,53,1,1,1,1,1,1,1,1
187.94689977324262,188.09782947845804,37,63,1,1,1,1,1,1,1,1,1,1,1,1,1
187.8656299319728,187.94689977324262,37,47,1,1,1,1,1,1,1
187.6798702947846,187.91206984126984,35,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187.56377052154195,187.6798702947846,35,45,1,1,1,1,1,1,1,1,1,1
187.30835102040817,187.74953015873015,52,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
187.2967410430839,187.7959700680272,40,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
187.25030113378685,187.31996099773244,37,53,1,1,1,1,1,1
187.1109814058957,187.25030113378685,37,89,1,1,1,1,1,1,1,1,1,1,1,1
186.87878185941042,187.19225124716553,42,83,2,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186.86717188208615,187.08776145124716,54,67,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186.86717188208615,187.1109814058957,37,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186.72656825396825,186.86717188208615,37,84,1,1,0,0,0,0,1,1,1,1,1,1,1
186.48275873015874,186.61046848072564,35,47,1,1,1,1,1,1,1,0,0,0,0
186.47114875283447,186.6569083900227,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
186.4014888888889,186.48275873015874,35,31,1,1,1,1,2,2,1
186.273779138322,186.38987891156464,37,71,1,1,1,1,1,1,1,1,1,1
186.19250929705217,186.273779138322,37,73,1,1,0,0,0,0,1
186.05318956916102,186.19250929705217,37,72,1,1,0,0,0,1,1,1,1,1,1,1
186.04157959183675,186.22733922902495,49,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.6468403628118,185.85581995464852,49,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
